cell_id,susceptibility_probability,neighbor_count,neighbor_mean_risk,neighbor_max_risk,neighbor_risk_std,neighbor_high_risk_fraction,spatial_pressure_score,spatial_category
702_951,0.5877794827153525,0,0.0,0.0,0.0,0.0,0.0,LOW
702_1183,6.220240552665621e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
703_492,0.925244147355912,2,0.9495507130124776,0.9764064850182496,0.03797979699856245,1.0,97.27422307104659,EXTREME
703_654,0.068644457946088,0,0.0,0.0,0.0,0.0,0.0,LOW
703_817,0.956044360642808,4,0.8900999649266532,0.9701322291235338,0.12203501601792766,1.0,94.70796547077214,EXTREME
703_1649,6.220240552665621e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
704_489,0.9764064850182496,2,0.9239695441813087,0.925244147355912,0.0018025610961676561,1.0,94.71610618792971,EXTREME
705_442,0.9516675239792888,0,0.0,0.0,0.0,0.0,0.0,LOW
705_813,0.7097668659153132,2,0.9410475553449315,0.956044360642808,0.021208685444525636,1.0,96.32323303308151,EXTREME
705_835,0.9296915889700362,0,0.0,0.0,0.0,0.0,0.0,LOW
706_75,0.0263194962042788,0,0.0,0.0,0.0,0.0,0.0,LOW
706_819,0.9212462148996624,2,0.9576494552054557,0.9592545497681036,0.0022699464993878957,1.0,97.08361470126134,EXTREME
707_586,0.5560602675102677,0,0.0,0.0,0.0,0.0,0.0,LOW
707_821,0.9592545497681036,2,0.9386452877712352,0.956044360642808,0.02460600482769601,1.0,96.22714233013366,EXTREME
707_938,0.5904843665288579,0,0.0,0.0,0.0,0.0,0.0,LOW
708_52,0.0409893214217761,0,0.0,0.0,0.0,0.0,0.0,LOW
708_495,0.8936522779226637,0,0.0,0.0,0.0,0.0,0.0,LOW
709_331,0.0582521893984128,0,0.0,0.0,0.0,0.0,0.0,LOW
710_465,0.9738906659310048,0,0.0,0.0,0.0,0.0,0.0,LOW
710_704,0.9148149987267636,0,0.0,0.0,0.0,0.0,0.0,LOW
712_482,0.0882123292449301,0,0.0,0.0,0.0,0.0,0.0,LOW
712_713,0.9539064949529668,0,0.0,0.0,0.0,0.0,0.0,LOW
713_669,0.8865268313385959,0,0.0,0.0,0.0,0.0,0.0,LOW
713_1038,2.1798365122615804e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
714_190,0.0392570060260274,0,0.0,0.0,0.0,0.0,0.0,LOW
714_915,0.9356149267399269,2,0.7857205030123136,0.8986680375180376,0.15973193513459813,1.0,88.38886124603367,EXTREME
714_917,0.8986680375180376,1,0.9356149267399269,0.9356149267399269,0.0,1.0,95.49304487179488,EXTREME
715_692,0.9249010426610432,1,0.9063807203907204,0.9063807203907204,0.0,1.0,93.44665042735042,EXTREME
715_926,0.9795299783549783,0,0.0,0.0,0.0,0.0,0.0,LOW
716_753,0.0036372140229111,0,0.0,0.0,0.0,0.0,0.0,LOW
717_222,0.0049343585585523,0,0.0,0.0,0.0,0.0,0.0,LOW
717_641,0.9649964646464648,0,0.0,0.0,0.0,0.0,0.0,LOW
718_841,0.9961908472479902,1,0.9876159013605446,0.9876159013605446,0.0,1.0,99.13311309523812,EXTREME
719_841,0.9876159013605446,1,0.9961908472479902,0.9961908472479902,0.0,1.0,99.73335930735931,EXTREME
719_913,0.6727729685065894,1,0.9356149267399269,0.9356149267399269,0.0,1.0,95.49304487179488,EXTREME
719_1244,7.659288567056101e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
720_667,0.9697854272205336,2,0.9817058909501684,0.9844404761904764,0.0038672875343088733,1.0,98.80144992372102,EXTREME
720_691,0.9063807203907204,3,0.8894019956963385,0.9249010426610432,0.032023301389795124,1.0,93.32311110768484,EXTREME
721_483,0.9810444727891158,0,0.0,0.0,0.0,0.0,0.0,LOW
721_602,0.6543338383838389,0,0.0,0.0,0.0,0.0,0.0,LOW
721_691,0.8626883726858731,2,0.8934986460664096,0.9063807203907204,0.01821800422093851,1.0,92.93136745437799,EXTREME
721_1282,7.659288567056101e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
722_666,0.9789713057098604,2,0.977112951705505,0.9844404761904764,0.010362684505267441,1.0,98.61773235393449,EXTREME
722_691,0.8806165717420988,2,0.8845345465382968,0.9063807203907204,0.03089515534805802,1.0,92.57280347325349,EXTREME
723_1336,0.0051106872540115,0,0.0,0.0,0.0,0.0,0.0,LOW
724_645,0.9750873015873018,1,0.9798339285714288,0.9798339285714288,0.0,1.0,98.58837500000001,EXTREME
724_665,0.9844404761904764,2,0.974378366465197,0.9789713057098604,0.006495396970958567,1.0,98.3442738299037,EXTREME
725_685,0.8948047657251663,1,0.8424904814255881,0.8424904814255881,0.0,1.0,88.97433369979117,EXTREME
725_830,0.9781328197945848,0,0.0,0.0,0.0,0.0,0.0,LOW
726_607,0.8346823228128463,1,0.8723670995670997,0.8723670995670997,0.0,1.0,91.06569696969697,EXTREME
726_685,0.8424904814255881,1,0.8948047657251663,0.8948047657251663,0.0,1.0,92.63633360076165,EXTREME
727_445,0.9835692307692308,0,0.0,0.0,0.0,0.0,0.0,LOW
727_501,0.946377244299726,0,0.0,0.0,0.0,0.0,0.0,LOW
728_350,0.0183013547924058,0,0.0,0.0,0.0,0.0,0.0,LOW
728_606,0.8723670995670997,1,0.8346823228128463,0.8346823228128463,0.0,1.0,88.42776259689924,EXTREME
729_645,0.9798339285714288,2,0.976735912698413,0.978384523809524,0.0023314881924122763,1.0,98.42097222222225,EXTREME
730_648,0.978384523809524,2,0.9776021443672608,0.9798339285714288,0.003156219489824473,1.0,98.4991036318333,EXTREME
731_651,0.9753703601630928,2,0.908279027916528,0.978384523809524,0.09914414308876629,1.0,95.68269683094685,EXTREME
732_654,0.838173532023532,1,0.9753703601630928,0.9753703601630928,0.0,1.0,98.27592521141649,EXTREME
732_689,0.0595620781946244,0,0.0,0.0,0.0,0.0,0.0,LOW
732_833,0.9844615540899144,0,0.0,0.0,0.0,0.0,0.0,LOW
733_1560,6.220240552665621e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
734_444,0.9226296152022222,1,0.9730666238017306,0.9730666238017306,0.0,1.0,98.11466366612115,EXTREME
734_749,0.0113681664038635,0,0.0,0.0,0.0,0.0,0.0,LOW
736_445,0.9730666238017306,2,0.9409513360405296,0.959273056878837,0.025910826095548088,1.0,96.4162451479863,EXTREME
736_487,0.9942666666666666,0,0.0,0.0,0.0,0.0,0.0,LOW
736_1158,0.0102324521181492,0,0.0,0.0,0.0,0.0,0.0,LOW
738_651,0.969984438009438,3,0.921919291490931,0.984557622139765,0.10073048735113942,1.0,96.41350032383019,EXTREME
738_654,0.9754762755380753,3,0.9200886789813852,0.984557622139765,0.09931041362096747,1.0,96.34027582344837,EXTREME
738_836,0.9969333333333332,2,0.9594954484880021,0.9825619047619047,0.03262089529843923,1.0,97.85667508237722,EXTREME
739_651,0.8057239767949529,3,0.9766727785624262,0.984557622139765,0.007359900715333363,1.0,98.60363980669,EXTREME
739_652,0.984557622139765,3,0.9170615634474887,0.9754762755380753,0.0964602701689583,1.0,95.94675080404181,EXTREME
739_864,0.0357633383865464,0,0.0,0.0,0.0,0.0,0.0,LOW
740_137,0.1099661616161616,0,0.0,0.0,0.0,0.0,0.0,LOW
740_449,0.959273056878837,2,0.9797666681279715,0.9864667124542126,0.009475293554670921,1.0,98.78466809874524,EXTREME
740_937,0.0164370657461434,0,0.0,0.0,0.0,0.0,0.0,LOW
741_64,0.0296769841269841,0,0.0,0.0,0.0,0.0,0.0,LOW
741_276,0.0142507366249304,0,0.0,0.0,0.0,0.0,0.0,LOW
741_837,0.9364289922140993,2,0.989747619047619,0.9969333333333332,0.010162134598195175,1.0,99.49790476190475,EXTREME
742_554,0.9221340301003343,0,0.0,0.0,0.0,0.0,0.0,LOW
742_839,0.9825619047619047,3,0.9513916624885393,0.9969333333333332,0.04020572447400282,1.0,97.96366649954157,EXTREME
743_450,0.9864667124542126,1,0.959273056878837,0.959273056878837,0.0,1.0,97.14911398151858,EXTREME
744_844,0.9208126619181856,1,0.9825619047619047,0.9825619047619047,0.0,1.0,98.77933333333334,EXTREME
745_561,0.0534570932172394,0,0.0,0.0,0.0,0.0,0.0,LOW
745_976,0.0109633323490294,0,0.0,0.0,0.0,0.0,0.0,LOW
746_490,0.9152675886006576,0,0.0,0.0,0.0,0.0,0.0,LOW
747_866,0.9978666666666668,1,0.2935126918194944,0.2935126918194944,0.0,0.0,20.54588842736461,LOW
747_903,0.916697899159664,1,0.9966571428571428,0.9966571428571428,0.0,1.0,99.766,EXTREME
748_455,0.9891552328623758,0,0.0,0.0,0.0,0.0,0.0,LOW
748_594,0.8221322592440241,1,0.8606704082182842,0.8606704082182842,0.0,1.0,90.2469285752799,EXTREME
749_593,0.8606704082182842,1,0.8221322592440241,0.8221322592440241,0.0,1.0,87.54925814708169,EXTREME
749_859,0.8228622042708248,0,0.0,0.0,0.0,0.0,0.0,LOW
749_883,0.641246253746254,0,0.0,0.0,0.0,0.0,0.0,LOW
750_433,0.0582339870218764,0,0.0,0.0,0.0,0.0,0.0,LOW
750_841,0.9822198228128464,1,0.857193415886439,0.857193415886439,0.0,1.0,90.00353911205073,EXTREME
750_843,0.857193415886439,1,0.9822198228128464,0.9822198228128464,0.0,1.0,98.75538759689924,EXTREME
750_850,0.555857954790308,0,0.0,0.0,0.0,0.0,0.0,LOW
750_866,0.2935126918194944,1,0.9978666666666668,0.9978666666666668,0.0,1.0,99.85066666666668,EXTREME
750_906,0.9966571428571428,2,0.9573720265029089,0.9980461538461538,0.05752190252650726,1.0,98.23626567550097,EXTREME
751_60,0.055594661781899,0,0.0,0.0,0.0,0.0,0.0,LOW
751_145,0.0360595238095238,0,0.0,0.0,0.0,0.0,0.0,LOW
752_443,0.993912554112554,0,0.0,0.0,0.0,0.0,0.0,LOW
752_908,0.9980461538461538,1,0.9966571428571428,0.9966571428571428,0.0,1.0,99.766,EXTREME
753_473,0.8528638319575588,1,0.8890063187593875,0.8890063187593875,0.0,1.0,92.23044231315713,EXTREME
754_633,0.9775638409209838,0,0.0,0.0,0.0,0.0,0.0,LOW
758_453,0.9856496773068204,2,0.9755646986222205,0.9960914965986396,0.029029276090344492,1.0,98.905332842848,EXTREME
758_473,0.8890063187593875,1,0.8528638319575588,0.8528638319575588,0.0,1.0,89.70046823702911,EXTREME
760_455,0.9550379006458014,1,0.9856496773068204,0.9856496773068204,0.0,1.0,98.99547741147742,EXTREME
760_507,0.7598383398301051,0,0.0,0.0,0.0,0.0,0.0,LOW
760_513,0.6394210702414554,0,0.0,0.0,0.0,0.0,0.0,LOW
760_1007,2.1798365122615804e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
761_541,0.0793709472554479,0,0.0,0.0,0.0,0.0,0.0,LOW
762_449,0.9960914965986396,1,0.9856496773068204,0.9856496773068204,0.0,1.0,98.99547741147742,EXTREME
765_413,0.0666624815949362,0,0.0,0.0,0.0,0.0,0.0,LOW
765_1047,6.220240552665621e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
766_129,0.0209261904761904,0,0.0,0.0,0.0,0.0,0.0,LOW
767_452,0.9827170031842528,1,0.9525858523906018,0.9525858523906018,0.0,1.0,96.68100966734212,EXTREME
768_452,0.9525858523906018,1,0.9827170031842528,0.9827170031842528,0.0,1.0,98.7901902228977,EXTREME
770_182,0.0321047619047619,0,0.0,0.0,0.0,0.0,0.0,LOW
771_992,0.0042728561585532,0,0.0,0.0,0.0,0.0,0.0,LOW
772_208,0.0105483084830833,0,0.0,0.0,0.0,0.0,0.0,LOW
774_458,0.9186470379370816,1,0.9715950251622748,0.9715950251622748,0.0,1.0,98.01165176135925,EXTREME
776_641,0.8277443326828875,2,0.8627096681096682,0.9043510101010104,0.058889750599572445,1.0,91.63891702741704,EXTREME
777_459,0.9715950251622748,2,0.9307915530916284,0.9429360682461752,0.01717493804000565,1.0,95.51974417105039,EXTREME
778_639,0.9043510101010104,3,0.8481532094993943,0.8956469696969697,0.04126602972410974,1.0,90.79553747088487,EXTREME
778_640,0.8210683261183259,3,0.8759141041602891,0.9043510101010104,0.041942642298472554,1.0,92.16709446944188,EXTREME
780_730,0.0108100081945089,0,0.0,0.0,0.0,0.0,0.0,LOW
780_925,0.8750027472527472,0,0.0,0.0,0.0,0.0,0.0,LOW
780_1405,0.1469357142857142,0,0.0,0.0,0.0,0.0,0.0,LOW
781_458,0.9429360682461752,1,0.9715950251622748,0.9715950251622748,0.0,1.0,98.01165176135925,EXTREME
782_640,0.8956469696969697,4,0.7869225122100124,0.9096858585858584,0.18733871163467783,1.0,88.76747624597625,EXTREME
784_1110,0.0370909049590118,0,0.0,0.0,0.0,0.0,0.0,LOW
784_1298,0.0066884650317892,0,0.0,0.0,0.0,0.0,0.0,LOW
785_639,0.9096858585858584,3,0.7760597036297038,0.9199472871572868,0.22849917644039616,1.0,88.64080675990675,EXTREME
787_642,0.5125848540348547,3,0.908426705146705,0.9199472871572868,0.012198994126793707,1.0,93.9354868205868,EXTREME
787_927,0.8244372349872353,1,0.8718863555363557,0.8718863555363557,0.0,1.0,91.03204488754491,EXTREME
788_1433,0.0067813221746464,0,0.0,0.0,0.0,0.0,0.0,LOW
789_652,0.840075468975469,1,0.8339953102453103,0.8339953102453103,0.0,1.0,88.37967171717172,EXTREME
790_456,0.147419597069597,0,0.0,0.0,0.0,0.0,0.0,LOW
790_638,0.9199472871572868,2,0.7111353563103565,0.9096858585858584,0.28079281313400484,1.0,85.73599000999002,EXTREME
790_652,0.8339953102453103,1,0.840075468975469,0.840075468975469,0.0,1.0,88.80528282828283,EXTREME
790_926,0.8718863555363557,1,0.8244372349872353,0.8244372349872353,0.0,1.0,87.71060644910648,EXTREME
792_684,0.0057337031270273,0,0.0,0.0,0.0,0.0,0.0,LOW
792_1040,0.0032967983651226,0,0.0,0.0,0.0,0.0,0.0,LOW
794_509,0.7771534310038686,0,0.0,0.0,0.0,0.0,0.0,LOW
795_648,0.8751764538239536,1,0.9179774458874452,0.9179774458874452,0.0,1.0,94.25842121212116,EXTREME
797_514,0.7683808528726179,1,0.7183318907236558,0.7183318907236558,0.0,1.0,80.28323235065591,EXTREME
798_514,0.7183318907236558,1,0.7683808528726179,0.7683808528726179,0.0,1.0,83.78665970108325,EXTREME
798_649,0.9179774458874452,1,0.8751764538239536,0.8751764538239536,0.0,1.0,91.26235176767676,EXTREME
798_1474,0.0159168200101442,0,0.0,0.0,0.0,0.0,0.0,LOW
799_786,0.0005622024055266,0,0.0,0.0,0.0,0.0,0.0,LOW
800_474,0.0803604054229516,0,0.0,0.0,0.0,0.0,0.0,LOW
801_438,0.1418452862354458,0,0.0,0.0,0.0,0.0,0.0,LOW
801_654,0.9237790331890332,0,0.0,0.0,0.0,0.0,0.0,LOW
802_101,0.050347619047619,0,0.0,0.0,0.0,0.0,0.0,LOW
805_515,0.7093820982938631,1,0.8193837721755372,0.8193837721755372,0.0,1.0,87.3568640522876,EXTREME
806_513,0.8193837721755372,2,0.8008439784398609,0.8923058585858588,0.12934663134261262,1.0,88.8029348951702,EXTREME
806_645,0.8707674603174607,2,0.8796052945420596,0.8920168746286395,0.01755262488892127,1.0,91.94471802054157,EXTREME
806_935,0.8442517956517962,1,0.675294749540726,0.675294749540726,0.0,1.0,77.27063246785082,EXTREME
806_937,0.675294749540726,1,0.8442517956517962,0.8442517956517962,0.0,1.0,89.09762569562574,EXTREME
807_217,0.3163547922998987,0,0.0,0.0,0.0,0.0,0.0,LOW
807_722,0.0043551316984559,0,0.0,0.0,0.0,0.0,0.0,LOW
808_640,0.8671937144554795,4,0.8149299622762861,0.8920168746286395,0.07801648808721325,1.0,89.35770472991064,EXTREME
808_641,0.8920168746286395,4,0.8087241722329961,0.8707674603174607,0.07046223020401308,1.0,88.47199069884367,EXTREME
809_637,0.7619779302396953,3,0.831389391001156,0.8920168746286395,0.08442965938011796,1.0,90.01608187890542,EXTREME
811_512,0.8923058585858588,2,0.8533094667388502,0.8872351613021633,0.04797817736436452,1.0,90.7494335086189,EXTREME
811_613,0.4401820096570098,0,0.0,0.0,0.0,0.0,0.0,LOW
812_517,0.8872351613021633,2,0.8867977349057086,0.8923058585858588,0.007789663211696803,1.0,92.24108515380411,EXTREME
813_639,0.7349575839193488,3,0.8403961731079382,0.8920168746286395,0.06903704028384058,1.0,90.37635316317672,EXTREME
813_1458,0.0171834866768109,0,0.0,0.0,0.0,0.0,0.0,LOW
813_1533,0.0020217983651226,0,0.0,0.0,0.0,0.0,0.0,LOW
814_518,0.8812896112255584,1,0.8872351613021633,0.8872351613021633,0.0,1.0,92.10646129115143,EXTREME
814_1297,0.0043884650317892,0,0.0,0.0,0.0,0.0,0.0,LOW
814_1408,0.0028987214420456,0,0.0,0.0,0.0,0.0,0.0,LOW
815_14,0.0631340548340548,0,0.0,0.0,0.0,0.0,0.0,LOW
815_507,0.5207085886835139,0,0.0,0.0,0.0,0.0,0.0,LOW
816_878,2.1798365122615804e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
817_215,0.1112599335447161,0,0.0,0.0,0.0,0.0,0.0,LOW
818_643,0.7732903607503607,1,0.8177918037518037,0.8177918037518037,0.0,1.0,87.24542626262627,EXTREME
820_643,0.8177918037518037,1,0.7732903607503607,0.7732903607503607,0.0,1.0,84.13032525252525,EXTREME
820_1220,0.0003955357388599,0,0.0,0.0,0.0,0.0,0.0,LOW
821_178,0.0152858676291918,0,0.0,0.0,0.0,0.0,0.0,LOW
822_524,0.3164946349848655,1,0.2842266517276356,0.2842266517276356,0.0,0.0,19.895865620934494,LOW
824_651,0.0532614524705301,1,0.6715238816738817,0.6715238816738817,0.0,1.0,77.00667171717171,EXTREME
825_466,0.2628303879127407,0,0.0,0.0,0.0,0.0,0.0,LOW
825_646,0.6715238816738817,2,0.4558026337338966,0.8583438149972631,0.5692791979563393,0.5,58.98241979927376,HIGH
826_645,0.8583438149972631,2,0.5760373196248196,0.6715238816738817,0.1350383910741636,1.0,73.18720923520924,HIGH
826_1489,0.0024622024055266,0,0.0,0.0,0.0,0.0,0.0,LOW
827_524,0.2842266517276356,1,0.3164946349848655,0.3164946349848655,0.0,0.0,22.154624448940588,LOW
827_978,0.8839013888888885,0,0.0,0.0,0.0,0.0,0.0,LOW
828_97,0.0725864468864468,0,0.0,0.0,0.0,0.0,0.0,LOW
830_286,0.0319662735345169,0,0.0,0.0,0.0,0.0,0.0,LOW
830_643,0.4805507575757576,1,0.8583438149972631,0.8583438149972631,0.0,1.0,90.08406704980843,EXTREME
831_375,0.002466242809567,0,0.0,0.0,0.0,0.0,0.0,LOW
832_990,0.9114270477888124,0,0.0,0.0,0.0,0.0,0.0,LOW
837_643,0.9477310245310248,0,0.0,0.0,0.0,0.0,0.0,LOW
840_198,0.0072589550828603,0,0.0,0.0,0.0,0.0,0.0,LOW
842_1240,7.659288567056101e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
846_1668,0.0032598936032178,0,0.0,0.0,0.0,0.0,0.0,LOW
848_85,0.1630200577200576,0,0.0,0.0,0.0,0.0,0.0,LOW
851_953,0.0030622024055266,0,0.0,0.0,0.0,0.0,0.0,LOW
854_110,0.0600380952380952,0,0.0,0.0,0.0,0.0,0.0,LOW
854_858,0.0056856872540115,0,0.0,0.0,0.0,0.0,0.0,LOW
856_147,0.0108295667320214,0,0.0,0.0,0.0,0.0,0.0,LOW
856_1234,0.0028765602698845,0,0.0,0.0,0.0,0.0,0.0,LOW
856_1274,0.0069765602698845,0,0.0,0.0,0.0,0.0,0.0,LOW
857_241,0.0158415019186496,0,0.0,0.0,0.0,0.0,0.0,LOW
858_291,0.0757370221451739,0,0.0,0.0,0.0,0.0,0.0,LOW
860_566,0.0010884650317892,0,0.0,0.0,0.0,0.0,0.0,LOW
860_711,0.0035217983651226,0,0.0,0.0,0.0,0.0,0.0,LOW
860_1568,0.142177481648786,0,0.0,0.0,0.0,0.0,0.0,LOW
864_648,0.7658296840414492,1,0.7713347345464996,0.7713347345464996,0.0,1.0,83.99343141825497,EXTREME
867_649,0.7713347345464996,1,0.7658296840414492,0.7658296840414492,0.0,1.0,83.60807788290145,EXTREME
869_1488,0.0028765602698845,0,0.0,0.0,0.0,0.0,0.0,LOW
870_1206,0.0002717983651226,0,0.0,0.0,0.0,0.0,0.0,LOW
870_1438,0.0028765602698845,0,0.0,0.0,0.0,0.0,0.0,LOW
871_353,0.0054376713809956,0,0.0,0.0,0.0,0.0,0.0,LOW
872_911,0.0068265602698845,0,0.0,0.0,0.0,0.0,0.0,LOW
874_637,0.8551258897609961,0,0.0,0.0,0.0,0.0,0.0,LOW
875_51,0.1132008658008658,0,0.0,0.0,0.0,0.0,0.0,LOW
875_463,0.0050433618258165,0,0.0,0.0,0.0,0.0,0.0,LOW
875_1630,0.1557637806637807,0,0.0,0.0,0.0,0.0,0.0,LOW
877_266,0.0596692631628824,0,0.0,0.0,0.0,0.0,0.0,LOW
877_1645,2.1798365122615804e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
878_1496,0.0026122024055266,0,0.0,0.0,0.0,0.0,0.0,LOW
880_646,0.7357035624506212,0,0.0,0.0,0.0,0.0,0.0,LOW
882_411,0.0365397811848629,0,0.0,0.0,0.0,0.0,0.0,LOW
885_511,0.907055619217384,0,0.0,0.0,0.0,0.0,0.0,LOW
885_634,0.8725347943722948,0,0.0,0.0,0.0,0.0,0.0,LOW
886_522,0.9703996495567924,3,0.9571591745996509,0.976628220985364,0.021889174751466248,1.0,97.58521361354696,EXTREME
887_524,0.9334656705728136,4,0.9610831758131448,0.976628220985364,0.017904006904173493,1.0,97.74217366208671,EXTREME
887_1019,0.0072202832136074,0,0.0,0.0,0.0,0.0,0.0,LOW
888_520,0.976628220985364,4,0.9502925382100071,0.9703996495567924,0.018411836015984142,1.0,97.12369101510406,EXTREME
888_1672,0.0101170364603607,0,0.0,0.0,0.0,0.0,0.0,LOW
889_524,0.9613836322407752,4,0.9541036853961544,0.976628220985364,0.0225790726513546,1.0,97.4629940454071,EXTREME
890_1332,0.0048765602698845,0,0.0,0.0,0.0,0.0,0.0,LOW
892_524,0.9359212004696476,3,0.9571591745996509,0.976628220985364,0.021889174751466248,1.0,97.58521361354696,EXTREME
892_639,0.8704422799422799,0,0.0,0.0,0.0,0.0,0.0,LOW
894_251,0.0885343988776213,0,0.0,0.0,0.0,0.0,0.0,LOW
897_647,0.8736033910533907,0,0.0,0.0,0.0,0.0,0.0,LOW
898_1638,0.0029430104863347,0,0.0,0.0,0.0,0.0,0.0,LOW
899_269,0.0440421744807611,0,0.0,0.0,0.0,0.0,0.0,LOW
899_1425,2.1798365122615804e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
903_541,0.8473577981495628,0,0.0,0.0,0.0,0.0,0.0,LOW
906_656,0.6743781163281161,1,0.7420000581118231,0.7420000581118231,0.0,1.0,81.94000406782762,EXTREME
909_653,0.7420000581118231,1,0.6743781163281161,0.6743781163281161,0.0,1.0,77.20646814296813,EXTREME
909_849,0.0118269643102885,0,0.0,0.0,0.0,0.0,0.0,LOW
910_140,0.0988795815295815,0,0.0,0.0,0.0,0.0,0.0,LOW
911_877,0.0038955357388599,0,0.0,0.0,0.0,0.0,0.0,LOW
912_1617,0.0071092442525685,0,0.0,0.0,0.0,0.0,0.0,LOW
913_280,0.0447981411731149,0,0.0,0.0,0.0,0.0,0.0,LOW
914_551,0.6384732412032416,0,0.0,0.0,0.0,0.0,0.0,LOW
914_1536,2.1798365122615804e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
915_1203,2.1798365122615804e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
917_1139,0.0464125342958585,0,0.0,0.0,0.0,0.0,0.0,LOW
918_987,0.0889667168580212,0,0.0,0.0,0.0,0.0,0.0,LOW
919_189,0.0137435354117435,0,0.0,0.0,0.0,0.0,0.0,LOW
919_555,0.4598388336301378,0,0.0,0.0,0.0,0.0,0.0,LOW
919_1247,0.0005932269365511,0,0.0,0.0,0.0,0.0,0.0,LOW
919_1636,0.170597113997114,0,0.0,0.0,0.0,0.0,0.0,LOW
924_413,0.0708552283757081,0,0.0,0.0,0.0,0.0,0.0,LOW
925_376,0.4159475150580413,0,0.0,0.0,0.0,0.0,0.0,LOW
925_829,0.0395414231847474,0,0.0,0.0,0.0,0.0,0.0,LOW
927_907,0.1294259240759241,0,0.0,0.0,0.0,0.0,0.0,LOW
927_1239,2.1798365122615804e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
931_659,0.3204783938283937,0,0.0,0.0,0.0,0.0,0.0,LOW
932_635,0.92269204984205,1,0.9243631416202848,0.9243631416202848,0.0,1.0,94.70541991341993,EXTREME
932_842,0.1447371572871573,0,0.0,0.0,0.0,0.0,0.0,LOW
934_580,0.7705519405232446,0,0.0,0.0,0.0,0.0,0.0,LOW
936_632,0.9243631416202848,2,0.8366095530595532,0.92269204984205,0.12173903443274536,1.0,91.14514361764363,EXTREME
937_490,0.0482158133539651,0,0.0,0.0,0.0,0.0,0.0,LOW
937_628,0.7505270562770563,1,0.9243631416202848,0.9243631416202848,0.0,1.0,94.70541991341993,EXTREME
938_1524,6.220240552665621e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
938_1636,0.0001391254824497,0,0.0,0.0,0.0,0.0,0.0,LOW
939_320,0.0267491466872985,0,0.0,0.0,0.0,0.0,0.0,LOW
940_32,0.0409438859683237,1,0.0676791924037825,0.0676791924037825,0.0,0.0,4.737543468264775,LOW
940_1007,0.0018891254824497,0,0.0,0.0,0.0,0.0,0.0,LOW
942_891,0.0107833135166377,0,0.0,0.0,0.0,0.0,0.0,LOW
944_107,0.0065724145305663,0,0.0,0.0,0.0,0.0,0.0,LOW
945_33,0.0676791924037825,1,0.0409438859683237,0.0409438859683237,0.0,0.0,2.866072017782659,LOW
945_584,0.007005647848972,0,0.0,0.0,0.0,0.0,0.0,LOW
946_1451,2.1798365122615804e-05,0,0.0,0.0,0.0,0.0,0.0,LOW
947_1256,0.0009217983651226,0,0.0,0.0,0.0,0.0,0.0,LOW
948_1238,0.0011884650317892,0,0.0,0.0,0.0,0.0,0.0,LOW
949_926,0.0114699262190038,0,0.0,0.0,0.0,0.0,0.0,LOW
953_463,0.0945614694965512,0,0.0,0.0,0.0,0.0,0.0,LOW
954_842,0.0137794500285277,0,0.0,0.0,0.0,0.0,0.0,LOW
955_518,0.0025066468499711,0,0.0,0.0,0.0,0.0,0.0,LOW
957_127,0.0235431133523398,0,0.0,0.0,0.0,0.0,0.0,LOW
957_226,0.0928068542568543,0,0.0,0.0,0.0,0.0,0.0,LOW
958_779,0.0104912412517209,0,0.0,0.0,0.0,0.0,0.0,LOW
964_258,0.1719723792547322,0,0.0,0.0,0.0,0.0,0.0,LOW
964_1058,0.0105030754213996,0,0.0,0.0,0.0,0.0,0.0,LOW
965_975,0.0007432595523372,0,0.0,0.0,0.0,0.0,0.0,LOW
966_677,0.2782183866168338,0,0.0,0.0,0.0,0.0,0.0,LOW
969_529,0.0658748684989461,0,0.0,0.0,0.0,0.0,0.0,LOW
970_131,0.0060825753379839,0,0.0,0.0,0.0,0.0,0.0,LOW
974_800,0.0336836487184313,0,0.0,0.0,0.0,0.0,0.0,LOW
975_590,0.0511953823953824,0,0.0,0.0,0.0,0.0,0.0,LOW
980_1051,0.0215120581053823,1,0.1258157067570111,0.1258157067570111,0.0,0.0,8.807099472990776,LOW
982_1047,0.1258157067570111,1,0.0215120581053823,0.0215120581053823,0.0,0.0,1.505844067376761,LOW
987_224,0.1222182317682317,0,0.0,0.0,0.0,0.0,0.0,LOW
988_92,0.0554069931703174,0,0.0,0.0,0.0,0.0,0.0,LOW
991_998,0.4975418552036196,0,0.0,0.0,0.0,0.0,0.0,LOW
992_1158,0.0012098325531568,0,0.0,0.0,0.0,0.0,0.0,LOW
