cell_id,unified_risk_score,confidence_score,rainfall_trigger_score,soil_wetness_score,spatial_pressure_score,temporal_category,anomaly_category,alert_priority_score,alert_level,should_alert,alert_reason,alert_action
448_400,83.48449972095167,88.39467181140296,24.072700691121742,13.215996809055468,95.87879901121832,LOW,NORMAL,59.95041942024976,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
449_361,72.61343477330558,86.78978996643625,24.072700691121742,13.215996809055468,96.43582964670767,LOW,NORMAL,55.14199478913242,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
449_400,80.35501161804908,87.88934713607827,24.072700691121742,13.215996809055468,96.18760853502786,LOW,NORMAL,58.588471202515024,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
449_1054,11.204440517312545,83.06688476688934,24.072700691121742,13.215996809055468,0.2873592188919129,LOW,NORMAL,13.08567680976319,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
450_489,67.55626557850934,78.0963181409884,24.072700691121742,13.215996809055468,97.60472261072262,LOW,NORMAL,53.04160259607635,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
450_532,19.74182501740012,80.61332437471233,24.072700691121742,13.215996809055468,1.2160020687956332,LOW,NORMAL,17.066796262288157,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
450_1086,17.44530219212768,83.12473600655878,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.850960680596213,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
451_746,22.67875441137356,82.97746327928604,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.206014179256858,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
452_484,77.99225614338665,88.56320827493937,24.072700691121742,13.215996809055468,88.64971660723123,LOW,NORMAL,56.394547449747435,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
452_495,80.1068083046416,88.20239363503383,24.072700691121742,13.215996809055468,96.31357488344987,LOW,NORMAL,58.495674663744964,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
452_529,16.132966084454463,81.75976384433363,24.072700691121742,13.215996809055468,2.196844726138293,LOW,NORMAL,15.58993614106401,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
452_784,22.032901804522723,77.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.91538050617398,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
453_391,73.00473532126874,89.19514255630281,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,40.85270558870969,ROUTINE,0,elevated landslide risk,Routine monitoring.
453_400,76.57925595989255,83.18726457866552,24.072700691121742,13.215996809055468,97.33700649350652,LOW,NORMAL,57.06179085011638,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
453_407,71.78937343369881,81.71730459880581,24.072700691121742,13.215996809055468,98.12049783549786,LOW,NORMAL,55.0238674146279,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
453_408,78.84082423384099,89.06754666382324,24.072700691121742,13.215996809055468,96.32377199738248,LOW,NORMAL,57.92751139897457,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
453_411,78.77494680326896,89.20546874174534,24.072700691121742,13.215996809055468,96.23948628309677,LOW,NORMAL,57.885223698074306,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
453_1353,20.9214247904929,82.96109964292239,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.415215849860562,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
454_496,80.08100178890899,87.05407456773749,24.072700691121742,13.215996809055468,97.0794303096663,LOW,NORMAL,58.59894004559774,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
455_445,74.35912259768155,86.51767541713382,24.072700691121742,13.215996809055468,96.91171717171716,LOW,NORMAL,55.99893743885302,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
456_342,57.0698447281737,79.58306297514001,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,33.68200482181692,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
457_503,29.600500365751444,73.67708733008442,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,21.320799858726907,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
457_1000,14.704188596341051,77.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.617459562492229,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
458_197,23.61040044948741,72.80637375047755,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.62525489640809,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
458_494,70.68620778919788,87.31632182492744,24.072700691121742,13.215996809055468,96.31357488344987,LOW,NORMAL,54.256404431795275,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
458_665,29.837892583854213,70.46490133426205,24.072700691121742,13.215996809055468,5.32154414249346,LOW,NORMAL,22.22585797824717,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
459_415,64.18080624870073,86.90098228475622,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.881937506054086,ROUTINE,0,elevated landslide risk,Routine monitoring.
459_447,79.46131877392446,87.7532019176603,24.072700691121742,13.215996809055468,95.85465561015565,LOW,NORMAL,58.13636648392811,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
459_669,21.216989773421965,76.96107830364787,24.072700691121742,13.215996809055468,10.879384438523545,LOW,NORMAL,19.180127757957173,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
459_1218,11.205368166426547,82.97039035221312,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.0429903690307,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
460_1285,17.27222785966994,83.17597567598025,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.773077230990229,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
463_1201,11.276483956110097,82.35876198058475,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.0749924743883,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
464_214,36.75880930415276,48.62565363011575,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,24.5420388810075,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
464_647,57.23584023691332,73.33736106605544,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,33.75670280074975,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
466_1167,11.365617105736012,83.12473600655878,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.115102391719962,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
467_337,66.86740680171937,79.2817917235763,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,38.09090775491247,ROUTINE,0,elevated landslide risk,Routine monitoring.
468_344,61.64023669655069,78.26908930971109,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,35.738681207586566,ROUTINE,0,elevated landslide risk,Routine monitoring.
468_413,65.55059771069436,74.04427453488265,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.49834366395122,ROUTINE,0,elevated landslide risk,Routine monitoring.
471_565,62.915053425732594,78.68613056655153,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.31234873571842,ROUTINE,0,elevated landslide risk,Routine monitoring.
472_104,22.38574015257759,77.26583093146193,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.074157762798674,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
472_500,16.957018610550477,78.21550052814074,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.63123306888647,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
472_543,76.13892741040682,88.73192634703113,24.072700691121742,13.215996809055468,98.48646066066064,LOW,NORMAL,57.03606112792092,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
472_912,15.36430942473849,75.73432216430982,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.914513935271078,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
473_380,78.23667606036173,90.08090325174652,24.072700691121742,13.215996809055468,99.40394022289767,LOW,NORMAL,58.117669954736186,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
473_381,77.67769924285352,90.66618989955958,24.072700691121742,13.215996809055468,99.50060672891352,LOW,NORMAL,57.880630362759874,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
473_540,78.7138480205306,89.59381119045136,24.072700691121742,13.215996809055468,97.74907029462337,LOW,NORMAL,58.08416684757103,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
474_421,68.14378347512901,70.71900505743807,24.072700691121742,13.215996809055468,76.81938655788657,LOW,NORMAL,50.188185241629796,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
474_471,77.48430210650002,90.5995409500535,24.072700691121742,13.215996809055468,99.35692063492064,LOW,NORMAL,57.772048737301866,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
475_374,62.329306934655776,89.50829130878864,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.048762814733855,ROUTINE,0,elevated landslide risk,Routine monitoring.
475_386,79.47497514637914,91.05848611398343,24.072700691121742,13.215996809055468,99.0255747362058,LOW,NORMAL,58.618149720440236,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
475_1305,15.99608600956145,83.12473600655878,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.198813398441409,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
476_163,12.972765031743444,80.70553367681023,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.838318958423304,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
476_416,59.94214374005176,64.2686596417544,24.072700691121742,13.215996809055468,82.33801541352705,LOW,NORMAL,47.3252416891911,ROUTINE,0,elevated neighbouring-cell risk,Routine monitoring.
476_474,82.08314554012628,90.725220807861,24.072700691121742,13.215996809055468,99.39683034592343,LOW,NORMAL,59.8475147390841,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
477_475,81.0751724696338,90.32625976889996,24.072700691121742,13.215996809055468,99.46184621893931,LOW,NORMAL,59.40367923831486,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
477_561,76.3194249447478,82.66483299792515,24.072700691121742,13.215996809055468,98.74050000000004,LOW,NORMAL,57.15539091927528,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
477_1226,20.555435410524417,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.250520628874746,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
478_384,75.83139569147171,89.11833109036556,24.072700691121742,13.215996809055468,99.73957142857142,LOW,NORMAL,57.08563846958674,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
478_565,81.28218653178045,89.8907402883805,24.072700691121742,13.215996809055468,92.55833487372152,LOW,NORMAL,58.46130886449819,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
480_471,81.99352168441919,90.7778669117571,24.072700691121742,13.215996809055468,99.35692063492064,LOW,NORMAL,59.80119754736549,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
480_517,63.00512361987987,87.14705035534503,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.3528803230847,ROUTINE,0,elevated landslide risk,Routine monitoring.
480_1139,12.487228726875657,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.619827621232801,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
482_479,76.08604874893027,82.97588069342996,24.072700691121742,13.215996809055468,73.72230445781612,LOW,NORMAL,53.297642299829796,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
482_483,58.16336976994754,60.64869355076297,24.072700691121742,13.215996809055468,92.82445345765343,LOW,NORMAL,48.097759109263166,ROUTINE,0,elevated neighbouring-cell risk,Routine monitoring.
483_365,70.67538620827433,91.05756078930813,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,39.804498487862205,ROUTINE,0,elevated landslide risk,Routine monitoring.
483_403,64.6926559118923,87.43647978824231,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.11226985449029,ROUTINE,0,elevated landslide risk,Routine monitoring.
484_334,59.79627536843781,80.06121526365092,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,34.90889860993577,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
486_416,77.29567623514014,87.1138571714974,24.072700691121742,13.215996809055468,97.14058735929748,LOW,NORMAL,57.35471710384644,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
488_406,68.36270785521391,89.54111366500388,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,38.763793228985016,ROUTINE,0,elevated landslide risk,Routine monitoring.
488_504,74.93932154557818,89.57328653986858,24.072700691121742,13.215996809055468,98.689109535067,LOW,NORMAL,56.52663581990899,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
489_364,59.174894758207365,85.39770014670398,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,34.62927733533207,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
489_371,71.5353069161102,87.95919252878076,24.072700691121742,13.215996809055468,99.76756410256412,LOW,NORMAL,55.15659742177296,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
489_412,75.58282587575628,88.39015860678107,24.072700691121742,13.215996809055468,97.4901830411224,LOW,NORMAL,56.63637379439744,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
489_418,82.9871938625393,88.66481345358739,24.072700691121742,13.215996809055468,96.71337861319272,LOW,NORMAL,59.851818724260355,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
489_419,69.82200814295835,83.26793430648362,24.072700691121742,13.215996809055468,97.5928700297578,LOW,NORMAL,54.05940886293368,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
489_470,77.12688742402717,88.009366866348,24.072700691121742,13.215996809055468,91.17651960784316,LOW,NORMAL,56.384151976127455,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
491_371,79.50980892347161,91.091204823845,24.072700691121742,13.215996809055468,97.4342688191438,LOW,NORMAL,58.39512903257255,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
491_416,74.82361562584441,88.95552032969766,24.072700691121742,13.215996809055468,96.80890267427702,LOW,NORMAL,56.192537126910295,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
491_442,77.54927975237658,88.34282407932528,24.072700691121742,13.215996809055468,92.25043033194196,LOW,NORMAL,56.735315132499515,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
491_456,63.28107068781374,88.56583991207606,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.477056503654936,ROUTINE,0,elevated landslide risk,Routine monitoring.
491_555,64.80906286806639,88.81969948521203,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.16465298476863,ROUTINE,0,elevated landslide risk,Routine monitoring.
491_1386,11.498820184306265,83.03200873383149,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.175043777076574,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
492_301,47.9451365582911,67.9633581982749,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,29.57588614536975,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
