cell_id,label,elevation_m,slope_deg,aspect_deg,elevation_std_m,aspect_sin,aspect_cos,terrain_imputed
271_508,1,1523.0,33.1796989440918,323.4269714355469,15.273635864257812,-0.595846890336212,0.8030980533388599,0
272_1254,0,5498.0,10.597708702087402,95.19442749023438,5.079612731933594,0.9958932087075624,-0.09053572140407118,0
273_523,1,1380.0,27.7541561126709,213.17852783203125,12.38976001739502,-0.5472495992305707,-0.8369694595037382,0
273_611,0,2289.0,35.16743469238281,152.81884765625,17.46601676940918,0.45680532556322845,-0.889566689201587,0
274_964,0,6407.0,40.3876953125,12.652557373046875,18.259510040283203,0.21903835716473583,0.9757162487580975,1
275_1336,0,5419.0,18.474489212036133,300.4655456542969,8.521577835083008,-0.8619342086550714,0.5070201376179804,0
277_511,1,1357.0,33.58847427368164,37.746795654296875,15.046430587768555,0.6121730586691883,0.7907238116052979,0
278_398,1,1468.0,32.66988754272461,257.7995300292969,15.28575611114502,-0.977414160853931,-0.21133281373749294,0
278_421,0,1633.0,21.120616912841797,232.12503051757812,9.225568771362305,-0.7893523691977087,-0.6139404183159504,0
279_381,1,802.0,24.81393051147461,208.44293212890625,10.614455223083496,-0.47628320232335913,-0.8792919374045267,0
279_1125,0,6468.0,41.296409606933594,219.5226287841797,37.28568649291992,-0.6363829213131887,-0.7713733061630353,1
280_522,1,1320.0,25.50218391418457,196.50437927246094,11.49879264831543,-0.28408862907772364,-0.9587980240012698,0
282_49,0,695.0,31.725841522216797,260.5376892089844,14.720439910888672,-0.9863939565909923,-0.16439879075214545,0
282_503,1,1301.0,30.826383590698242,83.48019409179688,13.792107582092285,0.9935326644191169,0.1135466632369723,0
282_578,1,1712.0,21.157608032226562,113.19857788085938,9.451631546020508,0.919145116870843,-0.3939190959226073,0
282_1317,0,6169.0,32.31174087524414,200.37643432617188,15.647348403930664,-0.34818651508040827,-0.9374252774041036,0
283_447,0,2658.0,46.919189453125,229.4971466064453,24.08831214904785,-0.7603736214218406,-0.6494859165877543,0
283_522,1,1321.0,42.32252883911133,136.5074462890625,20.858131408691406,0.6882602985873295,-0.7254638250033423,0
283_560,1,1631.0,25.72525978088379,10.124664306640625,10.914934158325195,0.17579051222096645,0.9844275980553827,0
283_573,1,1529.0,33.17089080810547,148.78158569335938,15.399214744567871,0.5183018883738244,-0.8551977271415819,0
283_574,1,1578.0,26.810009002685547,140.4403076171875,12.174654960632324,0.6368817755041978,-0.7709614802508752,0
283_575,1,1622.0,16.981739044189453,123.6900634765625,9.262961387634277,0.8320503335416467,-0.5547001374195202,0
283_1089,0,6279.0,43.138668060302734,347.47119140625,27.051061630249023,-0.2169304728901604,0.9761870568347295,1
283_1342,0,5564.0,26.69297218322754,302.6192626953125,11.813363075256348,-0.8422712160326057,0.5390539849059236,0
286_916,0,5921.0,52.183135986328125,92.260498046875,37.29557418823242,0.9992218260692108,-0.03944289932182743,1
287_381,1,860.0,28.47232437133789,218.65982055664062,13.422847747802734,-0.6246952152225708,-0.7808686753084836,0
287_575,1,1394.0,24.81393051147461,98.42697143554688,13.403518676757812,0.9892034561792761,-0.14654870276797094,0
287_915,0,5921.0,54.73582458496094,124.2611083984375,37.29557418823242,0.8264806180271942,-0.5629651747891579,1
288_502,1,1436.0,25.218955993652344,322.3057556152344,11.508450508117676,-0.6114475551864711,0.7912849595793461,0
289_1159,0,6316.0,23.406394958496094,210.57923889160156,10.29563045501709,-0.5087294927258452,-0.8609264214965784,0
290_389,1,1073.0,29.025177001953125,148.73626708984375,13.067724227905273,0.5189781523797937,-0.8547875042093536,0
290_496,1,1694.0,31.55177116394043,294.4439697265625,14.94764518737793,-0.9103663695181623,0.41380318177887526,0
290_497,1,1645.0,37.18054962158203,336.29736328125,17.932659149169922,-0.40198991449511634,0.9156440949649646,0
292_192,0,1538.0,27.143489837646484,187.5946502685547,11.637529373168945,-0.1321638394616955,-0.991227884766537,0
292_534,1,1746.0,28.6470890045166,119.744873046875,14.242173194885254,0.868243213563911,-0.49613881333777227,0
293_535,1,1724.0,28.69338035583496,111.8013916015625,13.714909553527832,0.9284768068142416,-0.37139038653151685,0
294_537,1,1762.0,36.44855880737305,126.6070556640625,17.034460067749023,0.8027440472489645,-0.5963237330564264,0
294_571,1,1293.0,41.35966491699219,11.093719482421875,21.375537872314453,0.19241440027694875,0.9813137615289322,0
295_538,1,1759.0,40.7861213684082,136.59112548828125,18.89803695678711,0.6872000413125471,-0.7264682396499063,0
295_704,0,2465.0,42.37179183959961,238.6713104248047,24.643131256103516,-0.8541985854941585,-0.5199468978076307,0
296_126,0,1026.0,29.294816970825195,151.1134033203125,13.416407585144043,0.4830775708041,-0.8755775582928161,0
